id, Positive Score, Negative Score, Net Score
46488,0,0,0
46489,2,0,2
46490,1,0,1
46491,1,0,1
46492,2,0,2
46493,0,0,0
46494,0,0,0
46495,1,0,1
46496,3,0,3
46497,4,0,4
46498,0,0,0
46499,0,0,0
46500,3,0,3
46501,1,0,1
46502,0,1,-1
46503,1,0,1
46504,1,0,1
46505,2,0,2
46506,2,1,2
46507,3,0,3
46508,1,0,1
46509,0,0,0
46510,1,1,-1
46511,1,0,1
46512,1,0,1
46513,0,0,0
46514,1,0,1
46515,0,3,-3
46516,0,0,0
46517,1,0,1
46518,0,0,0
46519,0,0,0
46520,0,0,0
46521,0,0,0
46522,1,1,-1
46523,0,0,0
46524,0,0,0
46525,0,0,0
46526,1,0,1
46527,3,0,3
46528,0,0,0
46529,1,0,1
46530,4,0,4
46531,0,0,0
46532,0,1,-1
46533,0,0,0
46534,1,0,1
46535,0,0,0
46536,1,2,-2
46537,0,1,-1
46538,0,0,0
46539,0,0,0
46540,0,0,0
46541,1,0,1
46542,0,0,0
46543,1,2,-2
46544,1,0,1
46545,2,1,2
46546,0,4,-4
46547,1,0,1
46548,0,0,0
46549,0,0,0
46550,0,0,0
46551,1,0,1
46552,0,0,0
46553,3,1,3
46554,2,0,2
46555,0,0,0
46556,0,0,0
46557,2,0,2
46558,1,0,1
46559,0,0,0
46560,0,0,0
46561,0,0,0
46562,2,0,2
46563,0,0,0
46564,1,1,-1
46565,0,1,-1
46566,0,0,0
46567,0,0,0
46568,3,0,3
46569,0,1,-1
46570,1,0,1
46571,0,0,0
46572,2,1,2
46573,3,0,3
46574,1,0,1
46575,1,0,1
46576,0,0,0
46577,0,0,0
46578,3,1,3
46579,0,0,0
46580,0,0,0
46581,1,0,1
46582,2,0,2
46583,1,0,1
46584,2,1,2
46585,1,5,-5
46586,0,1,-1
46587,1,0,1
46588,1,0,1
46589,0,0,0
46590,0,0,0
46591,0,0,0
46592,0,0,0
46593,1,0,1
46594,2,0,2
46595,0,1,-1
46596,4,0,4
46597,2,0,2
46598,0,0,0
46599,3,0,3
46600,1,1,-1
46601,1,0,1
46602,2,0,2
46603,0,1,-1
46604,0,1,-1
46605,1,1,-1
46606,0,0,0
46607,0,0,0
46608,0,0,0
46609,1,0,1
46610,0,0,0
46611,1,2,-2
46612,1,0,1
46613,1,0,1
46614,1,0,1
46615,0,0,0
46616,0,1,-1
46617,0,0,0
46618,1,0,1
46619,1,0,1
46620,1,1,-1
46621,1,1,-1
46622,1,0,1
46623,0,0,0
46624,1,0,1
46625,0,1,-1
46626,0,3,-3
46627,1,1,-1
46628,0,0,0
46629,0,0,0
46630,0,0,0
46631,0,0,0
46632,1,0,1
46633,1,0,1
46634,0,1,-1
46635,3,1,3
46636,3,2,3
46637,0,0,0
46638,0,0,0
46639,1,0,1
46640,2,0,2
46641,1,0,1
46642,1,0,1
46643,1,0,1
46644,0,0,0
46645,0,1,-1
46646,0,4,-4
46647,2,1,2
46648,1,0,1
46649,0,1,-1
46650,0,0,0
46651,0,0,0
46652,0,0,0
46653,1,0,1
46654,1,0,1
46655,0,0,0
46656,0,0,0
46657,0,0,0
46658,2,1,2
46659,2,0,2
46660,0,1,-1
46661,0,0,0
46662,2,0,2
46663,1,0,1
46664,1,1,-1
46665,1,0,1
46666,1,0,1
46667,2,0,2
46668,2,1,2
46669,0,0,0
46670,1,0,1
46671,2,0,2
46672,1,0,1
46673,0,2,-2
46674,2,0,2
46675,1,0,1
46676,0,0,0
46677,0,0,0
46678,0,0,0
46679,1,0,1
46680,1,0,1
46681,1,1,-1
46682,0,0,0
46683,2,0,2
46684,0,0,0
46685,0,2,-2
46686,0,0,0
46687,0,0,0
46688,2,1,2
46689,2,0,2
46690,2,2,-2
46691,1,0,1
46692,1,0,1
46693,0,1,-1
46694,1,0,1
46695,3,0,3
46696,0,0,0
46697,1,0,1
46698,0,0,0
46699,2,0,2
46700,1,0,1
46701,3,0,3
46702,0,0,0
46703,0,0,0
46704,0,0,0
46705,0,1,-1
46706,0,1,-1
46707,0,1,-1
46708,2,1,2
46709,1,0,1
46710,0,2,-2
46711,0,0,0
46712,0,0,0
46713,1,1,-1
46714,1,2,-2
46715,2,0,2
46716,0,0,0
46717,0,0,0
46718,0,0,0
46719,0,0,0
46720,0,0,0
46721,1,0,1
46722,0,0,0
46723,3,0,3
46724,0,0,0
46725,1,0,1
46726,1,0,1
46727,1,0,1
46728,1,0,1
46729,0,0,0
46730,1,0,1
46731,0,0,0
46732,0,0,0
46733,1,0,1
46734,0,0,0
46735,0,0,0
46736,0,0,0
46737,2,0,2
46738,0,0,0
46739,0,0,0
46740,0,1,-1
46741,1,0,1
46742,0,0,0
46743,0,1,-1
46744,1,1,-1
46745,0,0,0
46746,0,0,0
46747,1,2,-2
46748,1,0,1
46749,1,0,1
46750,0,0,0
46751,0,0,0
46752,1,0,1
46753,0,1,-1
46754,1,0,1
46755,2,0,2
46756,0,2,-2
46757,0,0,0
46758,0,0,0
46759,3,0,3
46760,0,3,-3
46761,0,0,0
46762,0,1,-1
46763,0,0,0
46764,1,0,1
46765,3,0,3
46766,1,0,1
46767,0,0,0
46768,0,0,0
46769,3,0,3
46770,1,0,1
46771,2,0,2
46772,3,0,3
46773,1,0,1
46774,0,0,0
46775,1,0,1
46776,1,2,-2
46777,0,1,-1
46778,1,0,1
46779,0,0,0
46780,0,0,0
46781,1,0,1
46782,0,0,0
46783,2,0,2
46784,0,0,0
46785,1,0,1
46786,0,1,-1
46787,0,0,0
46788,1,0,1
46789,0,0,0
46790,0,2,-2
46791,0,0,0
46792,1,0,1
46793,0,0,0
46794,0,1,-1
46795,1,0,1
46796,5,0,5
46797,0,0,0
46798,3,0,3
46799,0,0,0
46800,0,1,-1
46801,1,1,-1
46802,3,0,3
46803,0,0,0
46804,0,2,-2
46805,1,0,1
46806,2,0,2
46807,2,0,2
46808,0,1,-1
46809,2,1,2
46810,0,0,0
46811,0,0,0
46812,0,0,0
46813,3,0,3
46814,0,0,0
46815,3,0,3
46816,3,0,3
46817,2,0,2
46818,0,1,-1
46819,3,0,3
46820,1,0,1
46821,2,0,2
46822,0,0,0
46823,1,1,-1
46824,0,0,0
46825,0,0,0
46826,1,0,1
46827,1,0,1
46828,1,1,-1
46829,0,0,0
46830,0,0,0
46831,0,0,0
46832,2,0,2
46833,0,0,0
46834,1,0,1
46835,2,0,2
46836,1,0,1
46837,0,0,0
46838,1,0,1
46839,0,1,-1
46840,2,0,2
46841,2,0,2
46842,1,0,1
46843,0,1,-1
46844,1,0,1
46845,0,1,-1
46846,1,0,1
46847,0,1,-1
46848,1,1,-1
46849,1,0,1
46850,0,1,-1
46851,2,0,2
46852,3,0,3
46853,1,1,-1
46854,1,0,1
46855,0,0,0
46856,1,0,1
46857,0,1,-1
46858,0,0,0
46859,3,0,3
46860,0,0,0
46861,0,1,-1
46862,4,2,4
46863,0,0,0
46864,3,0,3
46865,0,0,0
46866,0,0,0
46867,0,3,-3
46868,0,0,0
46869,1,0,1
46870,1,0,1
46871,1,0,1
46872,3,0,3
46873,0,0,0
46874,0,1,-1
46875,2,0,2
46876,3,0,3
46877,0,1,-1
46878,0,0,0
46879,1,4,-4
46880,0,0,0
46881,3,0,3
46882,1,0,1
46883,1,0,1
46884,0,0,0
46885,0,2,-2
46886,2,2,-2
46887,1,2,-2
46888,1,0,1
46889,0,0,0
46890,0,0,0
46891,2,1,2
46892,0,0,0
46893,1,0,1
46894,2,0,2
46895,2,0,2
46896,0,0,0
46897,0,1,-1
46898,0,0,0
46899,1,2,-2
46900,0,2,-2
46901,0,0,0
46902,1,0,1
46903,1,0,1
46904,0,1,-1
46905,0,0,0
46906,1,1,-1
46907,0,1,-1
46908,4,0,4
46909,0,0,0
46910,1,0,1
46911,0,0,0
46912,0,0,0
46913,2,1,2
46914,0,0,0
46915,0,1,-1
46916,0,0,0
46917,2,0,2
46918,0,0,0
46919,1,0,1
46920,1,0,1
46921,0,0,0
46922,3,0,3
46923,0,1,-1
46924,0,0,0
46925,1,0,1
46926,0,3,-3
46927,0,0,0
46928,3,1,3
46929,0,0,0
46930,0,1,-1
46931,1,0,1
46932,0,0,0
46933,1,0,1
46934,0,1,-1
46935,0,0,0
46936,1,1,-1
46937,1,4,-4
46938,0,0,0
46939,1,2,-2
46940,1,0,1
46941,1,0,1
46942,4,0,4
46943,3,0,3
46944,0,0,0
46945,1,0,1
46946,0,0,0
46947,2,0,2
46948,2,0,2
46949,0,0,0
46950,0,1,-1
46951,0,0,0
46952,1,1,-1
46953,0,0,0
46954,0,2,-2
46955,1,1,-1
46956,1,0,1
46957,0,3,-3
46958,0,0,0
46959,1,0,1
46960,1,0,1
46961,2,1,2
46962,0,0,0
46963,0,1,-1
46964,2,0,2
46965,2,0,2
46966,0,0,0
46967,0,1,-1
46968,0,0,0
46969,0,0,0
46970,0,1,-1
46971,3,0,3
46972,1,0,1
46973,1,0,1
46974,0,0,0
46975,2,0,2
46976,1,0,1
46977,2,0,2
46978,0,0,0
46979,2,0,2
46980,3,0,3
46981,1,3,-3
46982,0,1,-1
46983,0,1,-1
46984,0,0,0
46985,1,1,-1
46986,1,0,1
46987,1,0,1
46988,3,0,3
46989,0,0,0
46990,1,0,1
46991,1,0,1
46992,1,0,1
46993,0,0,0
46994,2,0,2
46995,1,2,-2
46996,0,1,-1
46997,2,0,2
46998,0,0,0
46999,1,0,1
47000,0,0,0
47001,3,0,3
47002,0,0,0
47003,0,0,0
47004,1,1,-1
47005,1,0,1
47006,1,0,1
47007,1,0,1
47008,1,0,1
47009,1,0,1
47010,0,0,0
47011,0,0,0
47012,1,0,1
47013,1,0,1
47014,2,0,2
47015,0,0,0
47016,1,0,1
47017,1,0,1
47018,1,0,1
47019,0,0,0
47020,1,0,1
47021,1,0,1
47022,2,1,2
47023,4,0,4
47024,1,0,1
47025,0,0,0
47026,1,1,-1
47027,0,1,-1
47028,1,0,1
47029,1,0,1
47030,1,0,1
47031,2,0,2
47032,4,0,4
47033,1,0,1
47034,0,4,-4
47035,0,0,0
47036,1,1,-1
47037,1,0,1
47038,0,2,-2
47039,0,1,-1
47040,3,0,3
47041,1,0,1
47042,0,0,0
47043,0,4,-4
47044,0,0,0
47045,3,0,3
47046,2,0,2
47047,3,0,3
47048,0,0,0
47049,1,0,1
47050,2,0,2
47051,0,0,0
47052,2,0,2
47053,3,0,3
47054,2,2,-2
47055,0,0,0
47056,1,0,1
47057,1,1,-1
47058,0,1,-1
47059,0,0,0
47060,0,0,0
47061,0,0,0
47062,2,0,2
47063,1,0,1
47064,0,0,0
47065,0,0,0
47066,1,2,-2
47067,1,1,-1
47068,0,0,0
47069,1,1,-1
47070,0,4,-4
47071,0,0,0
47072,1,0,1
47073,0,0,0
47074,0,0,0
47075,0,1,-1
47076,1,2,-2
47077,1,0,1
47078,0,0,0
47079,1,0,1
47080,0,1,-1
47081,2,1,2
47082,0,0,0
47083,1,0,1
47084,1,0,1
47085,0,0,0
47086,5,1,5
47087,2,1,2
47088,5,0,5
47089,0,1,-1
47090,1,0,1
47091,0,1,-1
47092,2,1,2
47093,1,0,1
47094,1,0,1
47095,5,0,5
47096,0,1,-1
47097,1,1,-1
47098,1,0,1
47099,0,2,-2
47100,0,2,-2
47101,0,0,0
47102,1,0,1
47103,1,1,-1
47104,0,1,-1
47105,1,0,1
47106,1,1,-1
47107,0,0,0
47108,2,0,2
47109,1,0,1
47110,1,0,1
47111,5,2,5
47112,0,2,-2
47113,0,0,0
47114,0,1,-1
47115,2,0,2
47116,1,3,-3
47117,1,0,1
47118,2,0,2
47119,1,0,1
47120,0,0,0
47121,4,0,4
47122,1,0,1
47123,1,1,-1
47124,3,4,-4
47125,0,0,0
47126,1,0,1
47127,4,0,4
47128,0,0,0
47129,1,0,1
47130,1,0,1
47131,4,0,4
47132,0,1,-1
47133,2,0,2
47134,2,1,2
47135,0,0,0
47136,1,1,-1
47137,0,0,0
47138,0,1,-1
47139,0,1,-1
47140,1,0,1
47141,2,1,2
47142,0,1,-1
47143,0,0,0
47144,2,0,2
47145,1,0,1
47146,1,0,1
47147,1,0,1
47148,2,0,2
47149,2,0,2
47150,0,1,-1
47151,1,0,1
47152,0,0,0
47153,1,0,1
47154,0,1,-1
47155,3,0,3
47156,0,1,-1
47157,0,0,0
47158,1,3,-3
47159,2,1,2
47160,1,0,1
47161,0,0,0
47162,1,0,1
47163,2,0,2
47164,2,0,2
47165,1,0,1
47166,1,0,1
47167,0,0,0
47168,0,0,0
47169,3,0,3
47170,0,0,0
47171,0,0,0
47172,2,0,2
47173,0,0,0
47174,2,0,2
47175,0,1,-1
47176,0,0,0
47177,1,0,1
47178,1,0,1
47179,2,0,2
47180,0,0,0
47181,0,0,0
47182,0,0,0
47183,0,0,0
47184,1,1,-1
47185,1,0,1
47186,1,0,1
47187,1,1,-1
47188,1,0,1
47189,1,0,1
47190,1,0,1
47191,0,1,-1
47192,2,0,2
47193,0,0,0
47194,2,0,2
47195,1,2,-2
47196,0,2,-2
47197,0,2,-2
47198,0,0,0
47199,1,0,1
47200,0,0,0
47201,3,0,3
47202,1,0,1
47203,0,0,0
47204,2,0,2
47205,0,1,-1
47206,0,0,0
47207,0,0,0
47208,0,1,-1
47209,1,0,1
47210,2,1,2
47211,0,1,-1
47212,0,4,-4
47213,0,0,0
47214,1,0,1
47215,1,1,-1
47216,0,1,-1
47217,2,3,-3
47218,0,2,-2
47219,1,0,1
47220,0,4,-4
47221,0,0,0
47222,2,0,2
47223,0,0,0
47224,0,0,0
47225,0,0,0
47226,1,0,1
47227,0,2,-2
47228,1,1,-1
47229,0,0,0
47230,0,0,0
47231,0,0,0
47232,0,0,0
47233,0,0,0
47234,1,0,1
47235,0,2,-2
47236,0,0,0
47237,0,0,0
47238,2,0,2
47239,3,0,3
47240,2,1,2
47241,0,3,-3
47242,3,0,3
47243,0,0,0
47244,2,1,2
47245,0,0,0
47246,0,0,0
47247,4,1,4
47248,2,0,2
47249,1,0,1
47250,2,0,2
47251,0,0,0
47252,0,1,-1
47253,0,0,0
47254,1,1,-1
47255,0,1,-1
47256,0,2,-2
47257,3,0,3
47258,0,2,-2
47259,0,4,-4
47260,1,0,1
47261,0,1,-1
47262,1,0,1
47263,2,0,2
47264,0,0,0
47265,0,2,-2
47266,0,0,0
47267,2,0,2
47268,0,0,0
47269,0,0,0
47270,1,0,1
47271,1,0,1
47272,0,0,0
47273,0,1,-1
47274,0,1,-1
47275,0,2,-2
47276,1,0,1
47277,0,0,0
47278,3,0,3
47279,0,0,0
47280,3,0,3
47281,0,2,-2
47282,0,2,-2
47283,0,1,-1
47284,0,0,0
47285,0,0,0
47286,0,0,0
47287,4,2,4
47288,2,0,2
47289,1,0,1
47290,0,4,-4
47291,1,0,1
47292,0,0,0
47293,1,0,1
47294,2,1,2
47295,0,0,0
47296,2,0,2
47297,0,0,0
47298,3,0,3
47299,1,1,-1
47300,0,1,-1
47301,0,0,0
47302,0,0,0
47303,4,0,4
47304,1,0,1
47305,1,0,1
47306,0,0,0
47307,1,0,1
47308,2,0,2
47309,1,0,1
47310,0,0,0
47311,0,0,0
47312,0,0,0
47313,3,0,3
47314,1,0,1
47315,0,0,0
47316,1,0,1
47317,0,0,0
47318,1,0,1
47319,3,0,3
47320,0,1,-1
47321,3,0,3
47322,1,0,1
47323,0,2,-2
47324,1,0,1
47325,3,0,3
47326,1,1,-1
47327,0,0,0
47328,1,0,1
47329,1,0,1
47330,1,1,-1
47331,0,0,0
47332,1,0,1
47333,2,0,2
47334,1,0,1
47335,0,0,0
47336,0,0,0
47337,0,0,0
47338,1,0,1
47339,2,0,2
47340,0,3,-3
47341,0,0,0
47342,0,1,-1
47343,1,0,1
47344,3,0,3
47345,1,1,-1
47346,0,1,-1
47347,0,1,-1
47348,1,1,-1
47349,1,0,1
47350,0,0,0
47351,0,0,0
47352,0,0,0
47353,0,0,0
47354,1,0,1
47355,0,0,0
47356,1,0,1
47357,0,0,0
47358,1,0,1
47359,2,0,2
47360,1,0,1
47361,3,0,3
47362,0,0,0
47363,1,1,-1
47364,0,3,-3
47365,2,0,2
47366,0,0,0
47367,1,1,-1
47368,3,0,3
47369,0,2,-2
47370,0,0,0
47371,0,0,0
47372,0,0,0
47373,2,0,2
47374,0,0,0
47375,1,0,1
47376,0,1,-1
47377,0,0,0
47378,1,0,1
47379,0,0,0
47380,0,1,-1
47381,3,0,3
47382,0,2,-2
47383,4,0,4
47384,1,1,-1
47385,0,0,0
47386,0,0,0
47387,0,0,0
47388,0,0,0
47389,1,0,1
47390,0,2,-2
47391,3,1,3
47392,4,0,4
47393,1,0,1
47394,0,1,-1
47395,2,2,-2
47396,0,1,-1
47397,1,0,1
47398,0,0,0
47399,4,0,4
47400,0,0,0
47401,3,0,3
47402,1,0,1
47403,2,0,2
47404,0,0,0
47405,0,0,0
47406,4,0,4
47407,0,2,-2
47408,0,0,0
47409,0,0,0
47410,0,0,0
47411,1,0,1
47412,1,0,1
47413,2,0,2
47414,1,0,1
47415,1,1,-1
47416,0,0,0
47417,1,0,1
47418,0,2,-2
47419,0,0,0
47420,0,0,0
47421,0,0,0
47422,1,0,1
47423,1,0,1
47424,0,0,0
47425,0,1,-1
47426,0,0,0
47427,3,0,3
47428,2,1,2
47429,3,0,3
47430,0,0,0
47431,0,0,0
47432,4,0,4
47433,1,0,1
47434,1,1,-1
47435,0,1,-1
47436,0,0,0
47437,0,0,0
47438,1,0,1
47439,1,0,1
47440,0,2,-2
47441,0,1,-1
47442,1,0,1
47443,2,0,2
47444,0,2,-2
47445,3,0,3
47446,1,1,-1
47447,0,1,-1
47448,1,0,1
47449,1,1,-1
47450,3,0,3
47451,0,0,0
47452,0,0,0
47453,0,0,0
47454,2,0,2
47455,0,1,-1
47456,1,0,1
47457,0,0,0
47458,0,0,0
47459,1,0,1
47460,0,0,0
47461,0,0,0
47462,1,1,-1
47463,1,0,1
47464,1,0,1
47465,0,0,0
47466,2,0,2
47467,0,1,-1
47468,0,1,-1
47469,0,0,0
47470,1,0,1
47471,0,0,0
47472,1,0,1
47473,0,0,0
47474,0,0,0
47475,1,0,1
47476,0,0,0
47477,0,0,0
47478,0,2,-2
47479,2,0,2
47480,3,0,3
47481,1,0,1
47482,1,0,1
47483,0,0,0
47484,1,3,-3
47485,2,0,2
47486,0,0,0
47487,1,0,1
47488,2,0,2
47489,1,0,1
47490,3,0,3
47491,3,0,3
47492,2,0,2
47493,0,0,0
47494,1,0,1
47495,0,0,0
47496,1,0,1
47497,2,0,2
47498,0,0,0
47499,0,0,0
47500,0,0,0
47501,0,1,-1
47502,1,1,-1
47503,2,0,2
47504,0,0,0
47505,2,0,2
47506,1,3,-3
47507,3,0,3
47508,3,0,3
47509,1,0,1
47510,0,3,-3
47511,0,0,0
47512,1,0,1
47513,0,0,0
47514,2,2,-2
47515,0,1,-1
47516,0,0,0
47517,1,0,1
47518,0,0,0
47519,2,0,2
47520,1,0,1
47521,2,0,2
47522,1,0,1
47523,1,0,1
47524,2,0,2
47525,1,0,1
47526,0,0,0
47527,1,0,1
47528,1,2,-2
47529,1,0,1
47530,3,0,3
47531,2,1,2
47532,3,0,3
47533,1,0,1
47534,0,0,0
47535,1,0,1
47536,0,1,-1
47537,0,0,0
47538,0,0,0
47539,1,0,1
47540,0,1,-1
47541,0,0,0
47542,0,0,0
47543,1,0,1
47544,0,0,0
47545,0,0,0
47546,0,0,0
47547,3,0,3
47548,2,0,2
47549,0,2,-2
47550,0,0,0
47551,1,0,1
47552,0,0,0
47553,1,0,1
47554,0,0,0
47555,1,0,1
47556,0,0,0
47557,3,0,3
47558,1,0,1
47559,3,0,3
47560,1,0,1
47561,0,0,0
47562,1,0,1
47563,0,2,-2
47564,2,0,2
47565,0,0,0
47566,2,3,-3
47567,0,1,-1
47568,0,0,0
47569,1,1,-1
47570,1,0,1
47571,3,1,3
47572,1,1,-1
47573,1,0,1
47574,2,1,2
47575,1,0,1
47576,0,0,0
47577,3,0,3
47578,0,0,0
47579,1,0,1
47580,1,0,1
47581,4,0,4
47582,0,0,0
47583,0,1,-1
47584,0,1,-1
47585,1,1,-1
47586,1,0,1
47587,0,0,0
47588,0,1,-1
47589,2,1,2
47590,0,1,-1
47591,2,0,2
47592,2,0,2
47593,0,4,-4
47594,3,0,3
47595,0,0,0
47596,0,0,0
47597,0,0,0
47598,1,1,-1
47599,2,2,-2
47600,2,0,2
47601,0,0,0
47602,0,0,0
47603,0,0,0
47604,2,1,2
47605,0,0,0
47606,0,1,-1
47607,2,0,2
47608,0,0,0
47609,0,0,0
47610,1,1,-1
47611,2,3,-3
47612,0,0,0
47613,0,1,-1
47614,2,0,2
47615,0,2,-2
47616,1,0,1
47617,0,1,-1
47618,1,1,-1
47619,1,0,1
47620,2,2,-2
47621,0,1,-1
47622,1,0,1
47623,3,0,3
47624,0,0,0
47625,0,0,0
47626,0,1,-1
47627,2,1,2
47628,1,0,1
47629,0,0,0
47630,3,0,3
47631,1,0,1
47632,0,0,0
47633,0,0,0
47634,0,0,0
47635,3,0,3
47636,1,0,1
47637,4,0,4
47638,1,0,1
47639,0,0,0
47640,0,0,0
47641,0,0,0
47642,1,0,1
47643,3,0,3
47644,1,0,1
47645,2,0,2
47646,3,0,3
47647,1,0,1
47648,1,3,-3
47649,0,1,-1
47650,0,0,0
47651,2,0,2
47652,1,0,1
47653,2,0,2
47654,0,1,-1
47655,1,0,1
47656,1,0,1
47657,0,1,-1
47658,1,0,1
47659,1,1,-1
47660,2,1,2
47661,2,0,2
47662,2,1,2
47663,0,0,0
47664,0,0,0
47665,0,0,0
47666,3,0,3
47667,1,0,1
47668,0,2,-2
47669,1,0,1
47670,1,0,1
47671,3,0,3
47672,1,0,1
47673,1,1,-1
47674,1,1,-1
47675,3,0,3
47676,1,0,1
47677,1,0,1
47678,1,0,1
47679,0,0,0
47680,2,0,2
47681,2,0,2
47682,0,0,0
47683,2,1,2
47684,0,0,0
47685,2,1,2
47686,1,0,1
47687,0,0,0
47688,1,0,1
47689,2,0,2
47690,2,0,2
47691,1,0,1
47692,0,1,-1
47693,0,0,0
47694,1,0,1
47695,0,1,-1
47696,0,0,0
47697,3,0,3
47698,2,0,2
47699,2,0,2
47700,0,0,0
47701,0,1,-1
47702,1,0,1
47703,1,0,1
47704,2,0,2
47705,2,0,2
47706,0,1,-1
47707,1,0,1
47708,2,0,2
47709,2,0,2
47710,1,0,1
47711,1,0,1
47712,1,0,1
47713,0,1,-1
47714,0,1,-1
47715,1,0,1
47716,1,0,1
47717,3,0,3
47718,2,0,2
47719,1,0,1
47720,0,0,0
47721,0,1,-1
47722,0,2,-2
47723,0,0,0
47724,0,0,0
47725,1,0,1
47726,0,1,-1
47727,0,0,0
47728,2,0,2
47729,0,0,0
47730,0,1,-1
47731,1,0,1
47732,0,0,0
47733,0,2,-2
47734,0,0,0
47735,1,0,1
47736,1,0,1
47737,2,0,2
47738,0,0,0
47739,0,0,0
47740,0,0,0
47741,0,1,-1
47742,0,0,0
47743,0,0,0
47744,1,0,1
47745,1,2,-2
47746,0,0,0
47747,0,1,-1
47748,1,0,1
47749,1,0,1
47750,0,1,-1
47751,1,0,1
47752,2,0,2
47753,0,0,0
47754,1,0,1
47755,2,0,2
47756,0,0,0
47757,0,0,0
47758,0,0,0
47759,1,0,1
47760,0,1,-1
47761,2,0,2
47762,2,0,2
47763,0,0,0
47764,2,0,2
47765,0,0,0
47766,0,1,-1
47767,2,0,2
47768,1,0,1
47769,0,0,0
47770,0,0,0
47771,4,2,4
47772,1,0,1
47773,1,0,1
47774,1,2,-2
47775,2,0,2
47776,2,0,2
47777,0,0,0
47778,1,0,1
47779,2,0,2
47780,1,1,-1
47781,1,0,1
47782,2,1,2
47783,2,0,2
47784,1,1,-1
47785,0,0,0
47786,2,1,2
47787,0,0,0
47788,0,0,0
47789,4,0,4
47790,0,0,0
47791,0,0,0
47792,2,0,2
47793,1,0,1
47794,0,1,-1
47795,1,0,1
47796,1,0,1
47797,3,0,3
47798,0,0,0
47799,3,0,3
47800,2,0,2
47801,0,1,-1
47802,1,0,1
47803,2,0,2
47804,0,1,-1
47805,2,0,2
47806,0,2,-2
47807,0,0,0
47808,1,0,1
47809,0,1,-1
47810,0,1,-1
47811,3,2,3
47812,1,0,1
47813,2,0,2
47814,1,0,1
47815,0,1,-1
47816,0,0,0
47817,0,1,-1
47818,0,0,0
47819,1,0,1
47820,1,0,1
47821,2,0,2
47822,0,0,0
47823,2,0,2
47824,0,0,0
47825,0,0,0
47826,1,0,1
47827,0,0,0
47828,0,1,-1
47829,1,1,-1
47830,1,0,1
47831,0,0,0
47832,0,0,0
47833,2,0,2
47834,1,0,1
47835,0,0,0
47836,0,0,0
47837,3,2,3
47838,4,1,4
47839,0,0,0
47840,1,0,1
47841,1,1,-1
47842,3,0,3
47843,0,1,-1
47844,0,1,-1
47845,0,0,0
47846,2,0,2
47847,1,0,1
47848,1,0,1
47849,0,0,0
47850,0,0,0
47851,0,0,0
47852,1,2,-2
47853,1,0,1
47854,1,1,-1
47855,0,0,0
47856,0,0,0
47857,2,1,2
47858,3,0,3
47859,0,0,0
47860,1,0,1
47861,1,0,1
47862,1,0,1
47863,0,3,-3
47864,0,0,0
47865,2,0,2
47866,0,0,0
47867,0,1,-1
47868,0,0,0
47869,0,0,0
47870,4,0,4
47871,1,1,-1
47872,0,0,0
47873,0,2,-2
47874,2,0,2
47875,0,1,-1
47876,1,1,-1
47877,1,0,1
47878,2,0,2
47879,1,0,1
47880,0,1,-1
47881,0,0,0
47882,0,0,0
47883,0,0,0
47884,2,0,2
47885,0,0,0
47886,1,0,1
47887,2,0,2
47888,0,1,-1
47889,1,0,1
47890,1,0,1
47891,0,0,0
47892,0,1,-1
47893,0,1,-1
47894,2,0,2
47895,0,0,0
47896,0,0,0
47897,0,0,0
47898,0,0,0
47899,4,0,4
47900,0,2,-2
47901,2,0,2
47902,2,0,2
47903,3,0,3
47904,1,0,1
47905,0,1,-1
47906,1,0,1
47907,0,0,0
47908,1,0,1
47909,0,0,0
47910,0,1,-1
47911,0,0,0
47912,0,0,0
47913,0,1,-1
47914,0,0,0
47915,0,0,0
47916,4,0,4
47917,1,0,1
47918,1,0,1
47919,0,1,-1
47920,1,0,1
47921,1,0,1
47922,0,0,0
47923,0,1,-1
47924,0,1,-1
47925,0,1,-1
47926,2,0,2
47927,3,0,3
47928,6,0,6
47929,1,1,-1
47930,1,0,1
47931,2,1,2
47932,0,0,0
47933,0,0,0
47934,1,0,1
47935,0,0,0
47936,4,1,4
47937,0,1,-1
47938,1,0,1
47939,0,1,-1
47940,1,0,1
47941,3,0,3
47942,1,0,1
47943,1,0,1
47944,0,0,0
47945,3,0,3
47946,0,0,0
47947,2,3,-3
47948,0,0,0
47949,0,0,0
47950,1,0,1
47951,0,2,-2
47952,0,0,0
47953,1,0,1
47954,0,0,0
47955,3,2,3
47956,0,0,0
47957,0,0,0
47958,1,1,-1
47959,0,0,0
47960,2,2,-2
47961,1,0,1
47962,0,0,0
47963,1,0,1
47964,2,2,-2
47965,0,0,0
47966,0,0,0
47967,1,0,1
47968,0,0,0
47969,3,0,3
47970,1,1,-1
47971,1,0,1
47972,3,0,3
47973,2,0,2
47974,1,0,1
47975,0,0,0
47976,0,0,0
47977,1,0,1
47978,1,0,1
47979,0,0,0
47980,0,0,0
47981,1,0,1
47982,2,0,2
47983,0,0,0
47984,1,0,1
47985,1,0,1
47986,1,0,1
47987,0,0,0
47988,1,0,1
47989,1,0,1
47990,0,0,0
47991,2,0,2
47992,3,0,3
47993,2,0,2
47994,1,0,1
47995,2,0,2
47996,0,0,0
47997,1,2,-2
47998,0,1,-1
47999,1,0,1
48000,0,0,0
48001,0,0,0
48002,0,0,0
48003,4,0,4
